sveitarfelag,ar,hluti,heildarskuldir,eignir,tekjur,skatttekjur_an_jofnundarsjóðs,framlag_jofnunarsjods,gjold,afskriftir,fjarmagnslidir,oreglulegir_lidir,rekstrarnidurstada,breyting_lifeyrisskuldbindinga,afborganir_langtimalana,adrar_fjarmognunarhreyfingar,eigid_fe,veltufjarmunir,skammtimakrofur_eigin_fyrirtaeki,handbaert_fe,skammtimaskuldir,fjarfestingarhreyfingar,nyjar_langtimaskuldir,launagjold,veltufe,mannfjoldi,eiginfjarhlutfall,framlegd,framlegd_hlutf,handbaert_fe_per_ibui,hlutf_jofnunarsjods_skottum,jofnunarsjodur_a_ibua,launagjold_per_ibui,launagjold_hlutf_gjold,utgjold_jofnunarsjod,netto_jofnunarsjod,netto_jofnunarsjod_per_ibui,nettoskuldir,nettoskuldir_hlutf_tekjur,rekstrarnidurstada_hlutf,rekstur_3_ar,tekjur_3_ar,rekstur_3_ar_hlutf_tekjur,skattur_a_ibua,skuldahlutfall,skuldir_hlutf_tekjur,skuldir_per_ibui,timi_borga_skuldir,veltufe_hlutf_tekjur,veltufjarhlutfall,cpi,hlutf_jofnunarsjod_utgjold,skuldaaukning_2021,skuldaaukning,rekstrarnidurstada_kjortimabil,tekjur_kjortimabil,rekstrarnidurstada_hlutf_kjortimabil,rekstrarnidurstada_per_ibui_kjortimabil
Kópavogsbær,2009,A-hluti,37671783000,48837076000,16304581000,12744218000,275864000,16177970000,958586000,-2470711000,-867553000,-3211653000,415578000,-2869191000,621295000,11165293000,4114808000,1589019000,69845000,5780072000,-2735572000,6129729000,8038031000,608344000,29976,0.22862329022319028,1085197000,0.06655779746808581,2330.0306912196424,0.02118757777408775,9202.828929810516,268148.8857752869,0.4968504083021541,286960625.6,-11096625.600000024,-370.1836669335476,35145994000,2.1555901375202464,-0.19697856694385463,-21048025000,48428952000,-0.43461656985680797,425147.3845743261,0.7713767097768097,2.310502980726705,1256731.4851881505,57.773223702378914,0.03731123173297124,0.7118956303658501,0.6385994893757206,0.020720340662591888,NA,0.8790617198827746,2348367000,135113207000,0.017380736140768238,62943.7133131416
Kópavogsbær,2009,A og B-hluti,42863908000,53307151000,17765009000,12695626000,275864000,17048821000,1495680000,-3916703000,-867553000,-4068068000,415578000,-2934950000,64546000,10443243000,2728627000,0,84938000,5986243000,-3302842000,6662068000,8098739000,1238352000,29976,0.1959069806600619,2211868000,0.12450700137556925,2833.5334934614357,0.021266947744630726,9202.828929810516,270174.10595142783,0.47503220310659605,312664158.40000004,-36800158.400000036,-1227.654069922606,40135281000,2.259232235683078,-0.22899329800508403,-16900141000,50748984000,-0.3330143712827827,423526.35441686684,0.804093019339938,2.412827823504058,1429940.886042167,32.41023634637001,0.06970736688059094,0.4558162774214144,0.6385994893757206,0.022576295481252222,NA,0.878735186072329,3452300000,142005277000,0.02431106838374746,92532.63287678576
Langanesbyggð,2009,A-hluti,509428000,945537000,419487000,169472000,136087000,428064000,19077000,-26167000,0,-34744000,-365000,-22541000,-86032000,436110000,350221000,213801000,8583000,152493000,-37781000,90000000,231319000,7084000,508,0.46122996773262176,10500000,0.025030573057091162,16895.66929133858,0.44537061582214893,267887.79527559056,455352.3622047244,0.5403841481647604,7382971.2,128704028.8,253354.3874015748,373008000,0.8892003804647105,-0.08282497431386432,-134451000,1381557000,-0.09731846025896869,333606.2992125984,0.5387700322673783,1.2144071210788416,1002811.0236220473,52.65499717673631,0.01688729328918417,2.2966365669243833,0.6385994893757206,5.330964066803484e-4,NA,0.48256962251943575,71499000,3000041000,0.023832674286784747,145101.9786910198
Langanesbyggð,2009,A og B-hluti,706917000,1088208000,581358000,168557000,136087000,576098000,41399000,-56774000,11417000,-40097000,-365000,-79811000,13660000,381292000,140054000,0,8649000,119811000,-94667000,90000000,309377000,30719000,508,0.3503852204725567,46659000,0.08025863581476474,17025.590551181103,0.44670828901931436,267887.79527559056,609009.842519685,0.5370214789844784,10231900.8,125855099.2,247746.25826771653,566863000,0.975066998303971,-0.0689712707144307,-161136000,1556086000,-0.10355211729942947,331805.11811023625,0.6496147795274433,1.2159753542567575,1391568.8976377952,18.45317230378593,0.05284007444638244,1.1689577751625477,0.6385994893757206,7.388068302352016e-4,NA,0.7044451021366026,117720000,3845652000,0.030611194148612512,238904.1095890411
Mosfellsbær,2009,A-hluti,6917607000,10425041000,4142223000,3191717000,209649000,4015898000,147051000,-460547000,12442000,-321780000,49576000,-365881000,-200976000,3507432000,862888000,181431000,4324000,1249254000,-1064512000,1800000000,2276468000,28626000,8403,0.33644299336568556,273376000,0.06599741250048585,514.578126859455,0.061636707134721753,24949.303820064262,270911.34118767106,0.5668639990358321,72903124.8,136745875.2,16273.458907533022,6236150000,1.5055080327640495,-0.0776829253277769,-515496000,13060332000,-0.039470359559006615,379830.6557181959,0.6635570066343144,1.6700228355643818,823230.6319171725,217.84915810801368,0.006910781964177206,0.6907226232615625,0.6385994893757206,0.005264058712114304,NA,0.3816792911772065,-242810000,47749871000,-0.005085039915605217,-20805.895332147982
Mosfellsbær,2009,A og B-hluti,7459652000,11261564000,4654579000,3191717000,209649000,4287532000,215212000,-652296000,18594000,-266655000,49576000,-501021000,-384822000,3801909000,702897000,1000,4644000,1238471000,-852822000,1800000000,2292649000,131809000,8403,0.3376004434197595,582259000,0.12509380547628476,552.659764369868,0.061636707134721753,24949.303820064262,272836.9629894085,0.534724638789868,81920590.4,127728409.6,15200.33435677734,6756756000,1.4516363348865708,-0.05728874727445812,-756503000,13447019000,-0.056258044998672194,379830.6557181959,0.6623995565802405,1.6026480590403558,887736.7606807093,51.26171960943486,0.02831813575406068,0.5675522478927646,0.6385994893757206,0.005915175773050916,NA,0.3840115657736454,125446000,51116605000,0.0024541144702391717,10749.212741800733
Múlaþing,2009,A-hluti,6298493000,6913656000,2988492000,1699189000,718289000,3025354000,147248000,-375371000,0,-412233000,22412000,-296820000,439357000,615163000,1126391000,625954000,140339000,1475275000,-969136000,NA,1599238000,12448000,5008,0.0889779589843637,110386000,0.03693702375646313,28022.96325878594,0.2971232830247059,143428.3146964856,319336.66134185303,0.5286118583147625,52597459.2,665691540.8,132925.6271565495,5798056000,1.9401276630487885,-0.13794013837079036,-2041649000,9003501000,-0.2267616785959151,339294.92811501597,0.9110220410156363,2.1075823525711295,1257686.301916933,465.78213367609254,0.004165311468125061,0.7635125654538985,0.6385994893757206,0.003797863453677868,NA,0.8175551355460803,-161110000,24496544000,-0.006576846105311835,-32879.5918367347
Múlaþing,2009,A og B-hluti,8621305000,8655708000,3452314000,1692811000,718289000,3373640000,257549000,-644397000,7838000,-557885000,22412000,-418568000,505782000,34400000,614001000,1000,210968000,1637044000,-1209014000,NA,1681972000,140002000,5008,0.003974256063166641,336223000,0.09739061974084628,42126.198083067095,0.29790925303803245,143428.3146964856,335857.0287539936,0.49856297648830344,60760726.400000006,657528273.6,131295.5817891374,8007305000,2.3194022907533904,-0.16159740973735298,-1981934000,9680356000,-0.2047377183235823,338021.3658146965,0.9960257439368334,2.4972540157123597,1721506.589456869,57.19421865401923,0.040553089898543414,0.37506688885576683,0.6385994893757206,0.004387302081190265,NA,0.7993458780115804,816610000,28288885000,0.02886681465176164,166655.10204081633
Mýrdalshreppur,2009,A-hluti,232927000,436389000,316050000,155048000,100828000,323550000,11604000,-11063000,0,-18563000,2506000,-16074000,-15281000,203462000,97962000,57240000,3301000,60414000,-23815000,20000000,171736000,4507000,489,0.46623998313431364,4104000,0.012985287138111059,6750.511247443763,0.394050243086495,206192.2290388548,351198.36400818,0.530786586308144,5562480,95265520,194817.0143149284,192205000,0.6081474450245214,-0.058734377471919,-21263000,935120000,-0.02273825819146206,317071.5746421268,0.5337600168656864,0.7369941464958076,476333.3333333333,42.64588418016419,0.014260401835152666,1.6215115701658556,0.6385994893757206,4.016456274719458e-4,NA,0.41721955133946165,453547000,2978096000,0.152294284670474,646769.3404634581
Mýrdalshreppur,2009,A og B-hluti,279571000,454595000,324693000,154500000,100828000,322119000,15292000,-21056000,208000,-18274000,2506000,-17985000,255000,175024000,38503000,0,3301000,52126000,-49738000,20000000,171736000,16797000,489,0.3850108338191137,17866000,0.05502428447795302,6750.511247443763,0.3948959769394661,206192.2290388548,351198.36400818,0.5331445832130361,5714596.800000001,95113403.2,194505.93701431493,241068000,0.7424490210752926,-0.05628085607019554,-42846000,954066000,-0.04490884278446145,315950.92024539877,0.6149891661808863,0.8610318054285124,571719.836400818,14.351848544382925,0.051731943712984264,0.7386524958753788,0.6385994893757206,4.1262940585587253e-4,NA,0.41036499264613063,349995000,3160851000,0.11072809189677084,499101.60427807487
Norðurþing,2009,A-hluti,3078183000,4377689000,1942812000,1081830000,473313000,1942542000,59770000,-85752000,0,-85482000,58674000,-157541000,-197023000,1299506000,1022619000,657376000,119664000,354678000,-73599000,305435000,1136436000,106394000,3001,0.29684749190725973,60040000,0.030903659232082156,39874.70843052316,0.3043533617165753,157718.42719093635,378685.77140953013,0.5850251886445699,34193491.2,439119508.8,146324.39480173276,2712940000,1.3963986222032807,-0.04399911056756907,-1779470000,6338542000,-0.28073806247556615,360489.836721093,0.7031525080927403,1.5843957109591664,1025719.0936354549,25.498994304190084,0.05476289007891654,2.88323211476325,0.6385994893757206,0.0024689825812372283,NA,0.6218741218166454,525307000,15416664000,0.03407397346144406,169167.37782787214
Norðurþing,2009,A og B-hluti,6142270000,6429546000,2647896000,1081830000,473313000,2623999000,386937000,-441234000,99358000,-317979000,58674000,-443594000,9567000,287276000,560192000,0,190210000,682789000,-29433000,331828000,1238449000,187098000,3001,0.04468060419818133,410834000,0.15515488523718454,63382.20593135621,0.3043533617165753,157718.42719093635,412678.77374208596,0.47197007315932665,46602969.6,426710030.4,142189.28037320892,5582078000,2.108118294676226,-0.12008742035185672,-1745254000,7049061000,-0.24758673531127054,360489.836721093,0.9553193958018187,2.3196794738161923,2046741.0863045652,29.835049011747856,0.07065911954245938,0.8204467265875696,0.6385994893757206,0.003365024048095097,NA,0.8456092958416217,573815000,20263670000,0.028317427198528203,184788.66435874728
Rangárþing eystra,2009,A-hluti,538868000,2018433000,994381000,532045000,318804000,921025000,47663000,2353000,0,75709000,4138000,-44357000,-25114000,1479565000,340360000,38509000,121941000,122665000,-172358000,75000000,469963000,134525000,1762,0.7330265607032782,121019000,0.12170284830462368,69206.01589103292,0.3746892809417417,180933.03064699206,266721.33938706014,0.5102608506826634,17501105.6,301302894.4,171000.50760499432,237017000,0.23835632418559888,0.07613681275084701,112229000,2860465000,0.039234530050184145,301955.16458569805,0.2669734392967218,0.5419130091986875,305827.46878547105,1.7618806913213156,0.13528516735536983,2.7747116129295235,0.6385994893757206,0.0012636885957639011,NA,0.44174613623377784,333506000,7847010000,0.04250102905437867,175367.95057184173
Rangárþing eystra,2009,A og B-hluti,767149000,2041526000,1039651000,529401000,318804000,937476000,58735000,-56265000,103000,46013000,4138000,-48766000,0,1274375000,277166000,0,121941000,128531000,-234419000,96264000,469968000,155016000,1762,0.6242266814138052,160910000,0.15477309212418397,69206.01589103292,0.37585725148991106,180933.03064699206,266724.17707150965,0.5013120335880599,18297857.6,300506142.4,170548.32145289442,489983000,0.4712956559460819,0.04425812123491441,106905000,2982796000,0.0358405335128517,300454.5970488082,0.3757733185861948,0.7378908883846599,435385.35754824063,3.16085436342055,0.14910388197577842,2.156413627840754,0.6385994893757206,0.0013212190420719377,NA,0.616156221085638,537540000,8406709000,0.06394178744619328,282655.4489286184
Rangárþing ytra,2009,A-hluti,1345028000,1821926000,922082000,563462000,212015000,958945000,40443000,-75580000,0,-112443000,0,-83466000,-30688000,476897000,279975000,55794000,1982000,449580000,-99614000,285134000,406621000,-31988000,1604,0.2617543193302033,3580000,0.003882518040694862,1235.6608478802993,0.27339946897200046,132178.927680798,253504.36408977557,0.42402953245493746,16228643.200000001,195786356.8,122061.31970074814,1120847000,1.2155610889270152,-0.12194468604744481,-779024000,2787199000,-0.27950067433290554,351285.536159601,0.7382456806697967,1.4586858869384718,838546.1346633417,100000,-0.0346910578451808,0.622747898038169,0.6385994893757206,0.0011718089019793917,NA,0.9416985227193166,516417000,7602090000,0.06793092425898667,309788.2423515297
Rangárþing ytra,2009,A og B-hluti,1564678000,1974422000,965278000,562358000,212015000,980964000,51307000,-115005000,0,-130691000,0,-86536000,-21561000,409742000,243882000,0,24692000,452977000,-117585000,285134000,406836000,-10756000,1604,0.20752503770723787,35621000,0.03690232243975311,15394.014962593516,0.2737892462676256,132178.927680798,253638.40399002493,0.41473081580975446,16988892.8,195026107.2,121587.34862842892,1320796000,1.36830633247624,-0.13539208393851304,-592066000,2846291000,-0.20801316520341737,350597.25685785536,0.7924749622927622,1.6209610081240844,975485.0374064838,100000,-0.011142903909547301,0.53839819681794,0.6385994893757206,0.0012267036481406893,NA,0.7876485388000511,554118000,8442237000,0.06563639471386554,332404.31913617277
Reykhólahreppur,2009,A-hluti,112200000,433584000,196815000,84172000,67324000,208759000,3286000,13827000,0,1883000,0,-8289000,6957000,321384000,82021000,0,45347000,61045000,-6816000,15116000,109247000,7247000,280,0.7412266135281744,-8658000,-0.043990549500800245,161953.57142857142,0.44439457147383427,240442.85714285713,390167.85714285716,0.523316360013221,3463944,63860056,228071.62857142856,30179000,0.1533368899728171,0.009567360211366003,-2914000,670148000,-0.004348293212842537,300614.28571428574,0.2587733864718256,0.5700785001143206,400714.28571428574,4.164343866427488,0.03682138048421106,1.3436153657138177,0.6385994893757206,2.501182856221832e-4,NA,0.7758810260438781,-18356466.999999948,1832388941,-0.010017778752791516,-71218.10669253132
Reykhólahreppur,2009,A og B-hluti,151750000,455662000,311647000,83424000,67324000,312059000,6219000,-5472000,0,-5884000,0,-8289000,0,303912000,84747000,0,47499000,73108000,-8172000,15116000,182401000,6133000,280,0.6669680596582555,5807000,0.018633261350181455,169639.2857142857,0.4465996232122483,240442.85714285713,651432.1428571428,0.5845080577711266,5484987.2,61839012.8,220853.61714285714,67003000,0.21499645432171655,-0.018880335764502786,-13227000,798365000,-0.01656761005304591,297942.85714285716,0.33303194034174455,0.48692912173067604,541964.2857142857,10.924995923691505,0.019679316662762677,1.159202823220441,0.6385994893757206,3.960501656850166e-4,NA,0.8761203370768353,-9862426.999999903,2519176694,-0.00391494055319325,-38263.53831231776
Reykjanesbær,2009,A-hluti,14082175000,24190423000,6949490000,4938235000,899294000,8138917000,77553000,-2202994000,11077064000,7684643000,154395000,-591688000,923721000,10108248000,3148278000,616942000,337266000,4442595000,760644000,1345775000,3192731000,-2583086000,14172,0.4178615644711959,-1111874000,-0.15999361104196136,23798.05249788315,0.15405388135973286,63455.68727067457,225284.43409539937,0.3922795870752829,122311024,776982976,54825.21704769969,11550839000,1.662113191039918,1.105785172724905,-3470631000,21123680000,-0.1643004912022905,348450.11289867345,0.5821384355288042,2.0263609272047303,993661.7979113746,100000,-0.3716943257706681,0.7086574400772522,0.6385994893757206,0.008831616110299043,NA,0.5052035099619857,10243020000,68691130000,0.14911706940910713,540371.9237160719
Reykjanesbær,2009,A og B-hluti,29225869000,40072071000,9580283000,4908398000,899294000,10145943000,445874000,-4192416000,11073370000,6315294000,147501000,-1183394000,1439321000,10846202000,4251478000,0,794484000,6085469000,-482738000,1685775000,3266711000,-2218688000,14172,0.2706673683024768,-119786000,-0.012503388469839566,56060.11854360711,0.1548453327070375,63455.68727067457,230504.5865086085,0.32197214196846957,168612980.8,730681019.2,51558.07360993508,24974391000,2.606853158721929,0.6591970195452472,5890208000,24123325000,0.24417065226290322,346344.7643240192,0.7293326316975233,3.0506268969298715,2062226.1501552358,100000,-0.23158898333170325,0.6986278296709753,0.6385994893757206,0.012174905163403941,NA,0.645452626069327,7070590000,100395829000,0.07042712899955236,373009.94434333046
Reykjavíkurborg,2009,A-hluti,33824294000,97593867000,59742524000,50715841000,718371000,56676604000,2311425000,232960000,0,3298880000,-1531587000,-1329062000,13993000,63769573000,22634081000,455317000,13205912000,10687993000,-4843189000,6000000000,30804213000,6622449000,119547,0.6534178320856986,5377345000,0.09000866786277728,110466.27686182004,0.01396679315316428,6009.109387939471,257674.49622324275,0.5435084466246425,1051468422.4000001,-333097422.4000001,-2786.3302500271866,11645530000,0.19492865751704766,0.055218289739482715,-65870173000,207954834000,-0.31675230497406953,424233.48975716665,0.3465821679143014,0.5661678103857815,282937.20461408485,1.7584929683867705,0.11084983620712108,2.1177110613751338,0.6385994893757206,0.07592255509804709,NA,0.2339400914511896,-3609091310.000003,514075588670,-0.007020545984953943,-27803.30418772343
Reykjavíkurborg,2009,A og B-hluti,306344780000,416519648000,92606676000,50075010000,718371000,82873338000,11986842000,-12655318000,1271548000,-1650432000,-1501549000,-8069386000,-356443000,110174868000,33842117000,0,18091398000,32887577000,-27257358000,26972183000,38871558000,17323737000,119547,0.26451301524196047,21720180000,0.23454226993310937,151332.93181761148,0.014143004183950661,6009.109387939471,325157.1181209064,0.46904781366475184,1629877497.6000001,-911506497.6000001,-7624.670611558635,272502663000,2.942581191446716,-0.017821954866407256,-69847458000,241764158000,-0.28890741530016206,418872.9955582323,0.7354869847580395,3.3080204714398778,2562546.780764051,15.730016162217193,0.18706790642177892,1.0290243334131912,0.6385994893757206,0.1176872852083885,NA,0.7521311883743893,44165375229.99999,758697323930,0.05821211415538727,340236.1582491063
